Timestamp,Seg01X,Seg01Y,Seg02X,Seg02Y,Seg03X,Seg03Y,Seg04X,Seg04Y,Seg05X,Seg05Y,Seg06X,Seg06Y,Seg07X,Seg07Y,Seg08X,Seg08Y,Seg09X,Seg09Y,Seg010X,Seg010Y,Seg011X,Seg011Y,Seg012X,Seg012Y,Seg013X,Seg013Y,Seg014X,Seg014Y,Seg015X,Seg015Y
2025-04-10 13:18:02,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:02,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:02,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:02,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:02,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:02,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:02,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:03,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:03,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:03,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:03,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:04,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:05,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:05,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:06,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:07,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:08,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:10,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:11,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:12,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:12,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:14,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:15,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:15,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:17,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:17,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:20,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:21,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:21,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:22,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:23,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:24,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:25,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:25,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:28,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:30,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:30,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:31,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:31,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:32,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:33,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
2025-04-10 13:18:36,"[6.377411365509033, 2.885934829711914]","[6.5682902336120605, 2.420240640640259]","[1.8507930040359497, 0.5344518423080444]","[1.884411096572876, 0.40008559823036194]","[1.9937552213668823, 0.27545949816703796]","[0.6725577712059021, 0.044032640755176544]","[1.9263734817504883, -0.012594254687428474]","[2.0065033435821533, -0.1577390432357788]","[1.989983081817627, -0.30150434374809265]","[1.8790189027786255, -0.42469024658203125]","[1.8436468839645386, -0.558605432510376]","[1.724740982055664, -0.6612602472305298]","[0.5320589542388916, -0.24920159578323364]","[0.5127778649330139, -0.2867874205112457]","[0.7543532848358154, -0.49623242020606995]"
